Time (s),P_PCC (pu),P_down (pu),P_up (pu)
1.0477047704770475,0.7238799632748154,0.6780285340811503,0.7696959903857614
1.0486048604860487,0.7238408880898246,0.678011564787494,0.7696348457079745
1.0495049504950495,0.7238019090555651,0.6779946323133146,0.7695738565614403
1.0504050405040504,0.7237630259354426,0.6779777365815143,0.769513022549571
1.0513051305130512,0.7237242384934451,0.6779608775151476,0.7694523432767926
1.052205220522052,0.7236855464941415,0.677944055037422,0.7693918183485418
1.0531053105310528,0.7236469497026795,0.6779272690716975,0.7693314473712642
1.054005400540054,0.7236084478847853,0.6779105195414856,0.7692712299524116
1.054905490549055,0.723570040806761,0.6778938063704498,0.7692111657004388
1.0558055805580557,0.7235317282354842,0.6778771294824049,0.7691512542248018
1.0567056705670566,0.7234935099384059,0.6778604888013171,0.7690914951359544
1.0576057605760574,0.7234553856835494,0.6778438842513032,0.7690318880453466
1.0585058505850586,0.7234173552395088,0.6778273157566308,0.7689724325654212
1.0594059405940595,0.7233794183754476,0.6778107832417181,0.7689131283096121
1.0603060306030603,0.7233415748610973,0.6777942866311331,0.7688539748923408
1.061206120612061,0.723303824466756,0.6777778258495935,0.7687949719290146
1.062106210621062,0.7232661669632872,0.6777614008219668,0.7687361190360236
1.0630063006300627,0.7232286021221179,0.6777450114732699,0.7686774158307388
1.063906390639064,0.7231911297152379,0.6777286577286683,0.7686188619315086
1.0648064806480648,0.7231537495151977,0.6777123395134765,0.7685604569576578
1.0657065706570656,0.7231164612951078,0.6776960567531574,0.7685022005294833
1.0666066606660665,0.7230792648286367,0.6776798093733223,0.7684440922682527
1.0675067506750673,0.7230421598900101,0.67766359729973,0.7683861317962022
1.068406840684068,0.723005146254009,0.6776474204582873,0.7683283187365326
1.0693069306930694,0.7229682236959689,0.6776312787750485,0.7682706527134084
1.0702070207020702,0.7229313919917777,0.6776151721762145,0.7682131333519547
1.071107110711071,0.7228946509178752,0.6775991005881337,0.7681557602782545
1.0720072007200718,0.7228580002512509,0.6775830639373006,0.7680985331193462
1.0729072907290726,0.7228214397694435,0.6775670621503563,0.7680414515032221
1.073807380738074,0.7227849692505386,0.6775510951540878,0.7679845150588247
1.0747074707470747,0.7227485884731684,0.6775351628754281,0.7679277234160452
1.0756075607560756,0.7227122972165093,0.6775192652414557,0.7678710762057206
1.0765076507650764,0.7226760952602814,0.677503402179394,0.7678145730596312
1.0774077407740772,0.7226399823847467,0.6774875736166117,0.7677582136104987
1.078307830783078,0.722603958370708,0.6774717794806223,0.7677019974919832
1.0792079207920793,0.7225680229995073,0.6774560196990839,0.7676459243386812
1.08010801080108,0.7225321760530247,0.6774402941997982,0.7675899937861231
1.081008100810081,0.7224964173136772,0.6774246029107116,0.7675342054707706
1.0819081908190817,0.7224607465644171,0.6774089457599137,0.7674785590300146
1.0828082808280826,0.7224251635887305,0.6773933226756377,0.7674230541021727
1.0837083708370838,0.7223896681706368,0.6773777335862597,0.7673676903264868
1.0846084608460846,0.7223542600946864,0.6773621784202993,0.7673124673431206
1.0855085508550855,0.7223189391459599,0.6773466571064182,0.7672573847931577
1.0864086408640863,0.7222837051100671,0.6773311695734208,0.7672024423185988
1.087308730873087,0.722248557773145,0.6773157157502532,0.7671476395623594
1.088208820882088,0.722213496921857,0.6773002955660038,0.7670929761682677
1.0891089108910892,0.7221785223433912,0.6772849089499025,0.7670384517810618
1.09000900090009,0.7221436338254597,0.6772695558313203,0.7669840660463881
1.0909090909090908,0.7221088311562966,0.6772542361397698,0.7669298186107985
1.0918091809180916,0.7220741141246578,0.6772389498049038,0.7668757091217475
1.0927092709270925,0.722039482519818,0.6772236967565162,0.7668217372275916
1.0936093609360937,0.7220049361315711,0.6772084769245408,0.7667679025775848
1.0945094509450946,0.7219704747502281,0.6771932902390517,0.7667142048218781
1.0954095409540954,0.7219360981666159,0.6771781366302629,0.7666606436115164
1.0963096309630962,0.7219018061720761,0.6771630160285277,0.7666072185984362
1.097209720972097,0.7218675985584639,0.6771479283643388,0.7665539294354633
1.0981098109810978,0.7218334751181466,0.6771328735683279,0.766500775776311
1.099009900990099,0.7217994356440021,0.6771178515712655,0.7664477572755773
1.0999099909991,0.7217654799294184,0.6771028623040605,0.7663948735887429
1.1008100810081007,0.7217316077682917,0.6770879056977603,0.7663421243721686
1.1017101710171016,0.7216978189550255,0.6770729816835505,0.7662895092830936
1.1026102610261024,0.721664113284529,0.6770580901927538,0.7662370279796329
1.1035103510351036,0.721630490552216,0.6770432311568308,0.7661846801207748
1.1044104410441045,0.7215969505540039,0.6770284045073796,0.7661324653663795
1.1053105310531053,0.7215634930863124,0.6770136101761348,0.7660803833771759
1.106210621062106,0.7215301179460619,0.6769988480949682,0.7660284338147599
1.107110711071107,0.7214968249306726,0.676984118195888,0.7659766163415924
1.1080108010801077,0.721463613838063,0.6769694204110381,0.7659249306209963
1.108910891089109,0.7214304844666493,0.6769547546726995,0.765873376317155
1.1098109810981098,0.7213974366153433,0.6769401209132878,0.7658219530951103
1.1107110711071106,0.7213644700835518,0.6769255190653549,0.7657706606207589
1.1116111611161115,0.721331584671175,0.6769109490615876,0.7657194985608524
1.1125112511251123,0.7212987801786058,0.6768964108348078,0.7656684665829929
1.113411341134113,0.7212660564067281,0.6768819043179721,0.7656175643556324
1.1143114311431144,0.7212334131569157,0.6768674294441717,0.7655667915480697
1.1152115211521152,0.7212008502310311,0.6768529861466319,0.7655161478304487
1.116111611161116,0.7211683674314247,0.6768385743587124,0.7654656328737561
1.1170117011701168,0.7211359645609328,0.6768241940139061,0.7654152463498192
1.1179117911791177,0.721103641422877,0.6768098450458397,0.7653649879313038
1.118811881188119,0.721071397821063,0.6767955273882733,0.7653148572917119
1.1197119711971197,0.7210392335597793,0.6767812409751,0.7652648541053799
