"time","gFM_VSM_cc.measurementPcc.PGenPu"
0,0
0.001,-0.3812995322378215
0.002,-0.7895610769701221
0.003,-0.9479485240662469
0.004,-0.9281277066559643
0.005,-0.8575809799721743
0.006,-0.7856673089625947
0.007,-0.7142480489524636
0.008,-0.6493080273934235
0.009,-0.5911532885795131
0.01,-0.5386296573155593
0.011,-0.4909303203759322
0.012,-0.4458103036222625
0.013,-0.402629615718028
0.014,-0.361326334666244
0.015,-0.3217140226421829
0.016,-0.2837707555978965
0.017,-0.2474446269630793
0.018,-0.2126630393256089
0.019,-0.1793399980734455
0.02,-0.1473954819001753
0.021,-0.1167473118128295
0.022,-0.08732094406525663
0.023,-0.05904874768593459
0.024,-0.03186942677542753
0.025,-0.005726823534627929
0.026,0.01942957430494147
0.027,0.04364637998249631
0.028,0.06696720725602637
0.029,0.08943328078009308
0.03,0.1110828879294138
0.031,0.1319514841628323
0.032,0.1520720259698653
0.033,0.1714752758038194
0.034,0.1901902980017451
0.035,0.2082445174850482
0.036,0.22566369576625
0.037,0.2424721161159558
0.038,0.2586926096314432
0.039,0.2743468459419502
0.04,0.2894554162466723
0.041,0.3040378934213969
0.042,0.3181128868512607
0.043,0.3316980533918789
0.044,0.3448102450813172
0.045,0.3574655747694643
0.046,0.369679463632538
0.047,0.3814666785206016
0.048,0.3928413345550409
0.049,0.4038169678735856
0.05,0.4144065748303029
0.051,0.424622650307987
0.052,0.4344772191111905
0.053,0.4439818387582318
0.054,0.4531476408067878
0.055,0.4619853425510391
0.056,0.4705052689671591
0.057,0.4787173868895835
0.058,0.4866313195286185
0.059,0.4942563668543206
0.06,0.5016014986570568
0.061,0.508675317823853
0.062,0.5154862590248206
0.063,0.5220424839293044
0.064,0.528351813238209
0.065,0.5344217968508868
0.066,0.5402597871077089
0.067,0.5458728705248828
0.068,0.5512679089287061
0.069,0.5564515079085599
0.07,0.5614301889376149
0.071,0.5662102683323953
0.072,0.5707977881803474
0.073,0.5751985062542982
0.074,0.5794181556761413
0.075,0.5834623056543982
0.076,0.5873363309453005
0.077,0.5910453950933241
0.078,0.5945945012694684
0.079,0.5979885338625116
0.08,0.6012322341759455
0.081,0.6043302096601224
0.082,0.6072869057416899
0.083,0.6101066460776897
0.084,0.612793630055437
0.085,0.6153519332620323
0.086,0.6177855156352752
0.087,0.620098204239613
0.088,0.6222937411888773
0.089,0.6243759343505503
0.09,0.6263486134947662
0.091,0.6282144501000519
0.092,0.6299766862418458
0.093,0.6316385897655566
0.094,0.6332031584344913
0.095,0.6346741697773641
0.096,0.6360541751070274
0.097,0.6373460108954089
0.098,0.6385524698840098
0.099,0.639676284913277
0.1,0.6407200695397933
0.101,0.6416869772979142
0.102,0.6425787632816548
0.103,0.6433975849197852
0.104,0.6441459285923992
0.105,0.6448260813298895
0.106,0.6454406757442975
0.107,0.6459916202845828
0.108,0.6464809705216477
0.109,0.6469107519554761
0.11,0.6472829502477292
0.111,0.6475994903679482
0.112,0.6478622176425044
0.113,0.6480731247576543
0.114,0.6482339511981448
0.115,0.6483459954868775
0.116,0.6484110859000141
0.117,0.6484308277254667
0.118,0.648406681006909
0.119,0.648340494426618
0.12,0.6482335778937781
0.121,0.6480873573979075
0.122,0.6479032545614941
0.123,0.6476826322181625
0.124,0.6474268113251647
0.125,0.6471370657089044
0.126,0.6468146448081966
0.127,0.6464610169609473
0.128,0.6460770924602983
0.129,0.6456638559248394
0.13,0.6452224923032517
0.131,0.6447541272636625
0.132,0.6442599530398275
0.133,0.6437409133590949
0.134,0.6431979886157793
0.135,0.6426321430804373
0.136,0.6420443291411295
0.137,0.6414354608781192
0.138,0.6408064242565348
0.139,0.6401581189989458
0.14,0.6394914669054838
0.141,0.6388071107491265
0.142,0.6381058077789563
0.143,0.6373883463020915
0.144,0.6366554425595123
0.145,0.6359080005086289
0.146,0.6351466307333407
0.147,0.6343720100796811
0.148,0.6335847900092731
0.149,0.6327856293442174
0.15,0.6319751445016498
0.151,0.6311539787844681
0.152,0.6303227077579459
0.153,0.6294819042051916
0.154,0.6286321513190403
0.155,0.6277739470650465
0.156,0.6269078657236021
0.157,0.6260342911001414
0.158,0.6251537676490565
0.159,0.6242667949219297
0.16,0.6233738725530548
0.161,0.6224753992116111
