"time","gFM_VSM_cc.measurementPcc.PGenPu"
0,0
0.001,-0.1135816005646099
0.002,-0.2773507296288286
0.003,-0.3591306334328438
0.004,-0.3561952378275252
0.005,-0.3244366121914696
0.006,-0.2844586009273493
0.007,-0.2471792406252839
0.008,-0.2156783691575112
0.009,-0.1895388078665738
0.01,-0.1688885623910285
0.011,-0.1530843577884816
0.012,-0.1411240872058384
0.013,-0.1318008412018486
0.014,-0.1241483424517901
0.015,-0.117538699879313
0.016,-0.1116292052878934
0.017,-0.1062422350957374
0.018,-0.1012862773567952
0.019,-0.09670313209575823
0.02,-0.09245426802661703
0.021,-0.08848503234935681
0.022,-0.08476460223693416
0.023,-0.08125772785089466
0.024,-0.07793027418307213
0.025,-0.07475392291797041
0.026,-0.07170709423675911
0.027,-0.06877139561244115
0.028,-0.06593155631629641
0.029,-0.06317666451655085
0.03,-0.06049796481636348
0.031,-0.05788857878296035
0.032,-0.05534235266406313
0.033,-0.05285467738977646
0.034,-0.05042114761493395
0.035,-0.04803843759576482
0.036,-0.04570345893822979
0.037,-0.04341370212842511
0.038,-0.0411666352190132
0.039,-0.03895979042686744
0.04,-0.03679139755485389
0.041,-0.03465940613075857
0.042,-0.03256249056045461
0.043,-0.03049910486125119
0.044,-0.02846793170827028
0.045,-0.02646769170744213
0.046,-0.02449704608613329
0.047,-0.0225547904724021
0.048,-0.02063971018472253
0.049,-0.01875072377484886
0.05,-0.01688675503443329
0.051,-0.01504679732828874
0.052,-0.01322988367192413
0.053,-0.01143509219509597
0.054,-0.009661517691709313
0.055,-0.007908293043026727
0.056,-0.006174576916548593
0.057,-0.004459559749734224
0.058,-0.002762470566504405
0.059,-0.001082559915525421
0.06,0.0005809073513558549
0.061,0.002228653261338911
0.062,0.003861323949596034
0.063,0.005479601773208709
0.064,0.00708409178348637
0.065,0.008675402876746887
0.066,0.01025410760024022
0.067,0.01182077691096836
0.068,0.01337598327403619
0.069,0.01492025173341068
0.07,0.01645410788731257
0.071,0.01797803741897745
0.072,0.01949250758585351
0.073,0.02099796241134862
0.074,0.0224948503849834
0.075,0.02398359531833758
0.076,0.02546461677797308
0.077,0.02693831347225923
0.078,0.02840507056726409
0.079,0.02986525470824522
0.08,0.03131921899726683
0.081,0.03276730143889954
0.082,0.03420982453548767
0.083,0.03564711471159707
0.084,0.03707947014154504
0.085,0.03850719921550536
0.086,0.03993057463706077
0.087,0.04134986889686019
0.088,0.04276533162229922
0.089,0.04417721426698626
0.09,0.04558581315577039
0.091,0.0469914339824763
0.092,0.04839416932285042
0.093,0.04979422840986071
0.094,0.05119187739502433
0.095,0.0525871746233709
0.096,0.05398047041180657
0.097,0.05537174978544675
0.098,0.05676130009245913
0.099,0.05814923254008221
0.1,0.05953570644426927
0.101,0.06092090502196555
0.102,0.0623049830710411
0.103,0.06368810470639362
0.104,0.06507038369617028
0.105,0.06645195910850255
0.106,0.06783299610513036
0.107,0.06921361027763481
0.108,0.07059383240740122
0.109,0.07197383736239725
0.11,0.07335374749996616
0.111,0.07473355302339546
0.112,0.07611338340177763
0.113,0.07749334423489232
0.114,0.07887349775370273
0.115,0.08025388487105202
0.116,0.08163458831531431
0.117,0.08301566684722247
0.118,0.08439717403969751
0.119,0.08577918806204594
0.12,0.08716178020533336
0.121,0.0885449884913557
0.122,0.08992886324869681
0.123,0.09131345172085192
0.124,0.09269879055589732
0.125,0.09408491616009546
0.126,0.09547186678356527
0.127,0.09685967405051167
0.128,0.09824836613984737
0.129,0.09963798609914004
0.13,0.1010285626543208
0.131,0.1024201135723154
0.132,0.1038126600216187
0.133,0.1052062204273922
0.134,0.1066008056461673
0.135,0.1079964274362193
0.136,0.1093930957726285
0.137,0.1107908164730969
0.138,0.1121895924404879
0.139,0.11358944781348
0.14,0.1149903822149504
0.141,0.1163923919213447
0.142,0.1177954756670821
0.143,0.1191996300435409
0.144,0.1206048562766622
0.145,0.1220111465677169
0.146,0.1234184919258715
0.147,0.124826882311148
0.148,0.1262363057398873
0.149,0.1276467721309198
0.15,0.1290582626978308
0.151,0.1304707633740353
0.152,0.1318842607119933
0.153,0.133298739963067
0.154,0.1347141850775095
0.155,0.1361305787044652
0.156,0.1375479021919835
0.157,0.1389661355870449
0.158,0.1403852576412804
0.159,0.141805246600781
0.16,0.1432260781562421
0.161,0.1446477272206074
0.162,0.1460701674117764
0.163,0.1474933710527287
0.164,0.148917309171659
0.165,0.1503419515021249
0.166,0.1517672664832048
0.167,0.1531932732739631
0.168,0.1546199350183591
0.169,0.1560472046482344
0.17,0.157475051802033
0.171,0.1589034452607994
0.172,0.1603323529483638
0.173,0.1617617419315348
0.174,0.1631915784202987
0.175,0.1646218529220108
0.176,0.1660525620367368
0.177,0.1674836444839512
0.178,0.1689150686235823
0.179,0.1703468023376765
0.18,0.1717788130306137
0.181,0.173211067629327
0.182,0.1746435325835251
0.183,0.1760761761060136
0.184,0.177508988096551
0.185,0.17894191911725
0.186,0.1803749359157528
0.187,0.1818080049196859
0.188,0.1832410922367907
0.189,0.1846741636550569
0.19,0.1861071846428568
0.191,0.1875401203490802
0.192,0.1889729422047306
0.193,0.1904056131081728
0.194,0.1918380965416873
0.195,0.1932703571015106
0.196,0.1947023591142039
0.197,0.1961340666367945
0.198,0.1975654434569188
0.199,0.1989964530929634
0.2,0.2004270681399599
0.201,0.2018572583654543
0.202,0.2032869802926062
0.203,0.2047161980957267
0.204,0.2061448758003884
0.205,0.2075729772835533
0.206,0.2090004662736981
0.207,0.2104273063509388
0.208,0.2118534641577417
0.209,0.2132789192903899
0.21,0.2147036263266595
0.211,0.2161275508507489
0.212,0.2175506586231299
0.213,0.218972915597768
0.214,0.2203942879393261
0.215,0.2218147420403525
0.216,0.2232342445384527
0.217,0.2246527562567413
0.218,0.2260702463641817
0.219,0.2274866821311436
0.22,0.228902030400173
0.221,0.2303162582325942
0.222,0.2317293329200267
0.223,0.233141221995901
0.224,0.2345518932469755
0.225,0.2359613098889784
0.226,0.237369438135184
0.227,0.238776248279548
0.228,0.2401817080326663
0.229,0.241585785268708
0.23,0.2429884480291622
0.231,0.2443896645265763
0.232,0.2457894031482862
0.233,0.247187631752779
0.234,0.2485843170578425
0.235,0.2499794291059841
0.236,0.2513729366396604
0.237,0.2527648085476599
0.238,0.2541550138663625
0.239,0.2555435217809974
0.24,0.2569303016268991
0.241,0.2583153228907599
0.242,0.2596985581480518
0.243,0.2610799758410259
0.244,0.2624595462162982
0.245,0.2638372397916724
0.246,0.2652130272913847
0.247,0.2665868796498047
0.248,0.2679587680151284
0.249,0.2693286637530684
0.25,0.2706965398028308
0.251,0.2720623681694351
0.252,0.2734261206227429
0.253,0.2747877697240211
0.254,0.2761472883054799
0.255,0.2775046494757616
0.256,0.278859826625427
0.257,0.2802127934324358
0.258,0.281563521942004
0.259,0.2829119830451569
0.26,0.284258153208641
0.261,0.2856020065054738
0.262,0.2869435172208379
0.263,0.2882826598519541
0.264,0.2896194091079515
0.265,0.2909537399097306
0.266,0.2922856273875217
0.267,0.2936150468413333
0.268,0.2949419738507352
0.269,0.2962663841776822
0.27,0.2975882537947073
0.271,0.2989075588847475
0.272,0.3002242758409654
0.273,0.3015383812665671
0.274,0.3028498519746169
0.275,0.3041586660123142
0.276,0.3054648004454557
0.277,0.3067682325629514
0.278,0.3080689401372697
0.279,0.309366901158506
0.28,0.3106620938342293
0.281,0.3119544965893237
0.282,0.3132440880658285
0.283,0.3145308466681568
0.284,0.3158147510454604
0.285,0.3170957808443088
0.286,0.3183739154807201
0.287,0.3196491345803854
0.288,0.3209214179784671
0.289,0.3221907457193958
0.29,0.3234570980566627
0.291,0.324720456254767
0.292,0.3259808062185997
0.293,0.3272381256543281
0.294,0.328492396168161
0.295,0.3297435996116347
0.296,0.3309917180814556
0.297,0.3322367339193401
0.298,0.3334786297118501
0.299,0.334717388290227
0.3,0.335952983533071
0.301,0.3371854018819424
0.302,0.3384146273855279
0.303,0.3396406429105543
0.304,0.3408634315037759
0.305,0.3420829763917735
0.306,0.3432992609807525
0.307,0.3445122723716704
0.308,0.3457219999571985
0.309,0.3469284239471673
0.31,0.3481315294709707
0.311,0.3493313019103655
0.312,0.3505277268992923
0.313,0.3517207903236955
0.314,0.3529104783213395
0.315,0.3540967771963477
0.316,0.3552796705186456
0.317,0.3564591433803347
0.318,0.3576351809842445
