Time,Signal
0.0,0.49830256438313997
0.00010000000000021103,0.49830256629396025
0.00019999999999997797,0.4983025681687685
0.000300000000000189,0.49830256997605527
0.00039999999999995595,0.49830257169012926
0.000500000000000167,0.49830257329166205
0.0005999999999999339,0.4983025747680208
0.000700000000000145,0.4983025761138322
0.0007999999999999119,0.4983025773312793
0.0009000000000001229,0.4983025784304595
0.0009999999999998899,0.498302579429835
0.001100000000000101,0.49830258035641284
0.0011999999999998678,0.49830258124626
0.0013000000000000789,0.4983025821445105
0.0013999999999998458,0.49830258310590975
0.0015000000000000568,0.49830258419485324
0.0015999999999998238,0.4983025854857189
0.0017000000000000348,0.4983025870629646
0.0017999999999998018,0.49830258902145574
0.0019000000000000128,0.4983025914665098
0.0019999999999997797,0.4983025945141376
0.0020999999999999908,0.4983025982911183
0.002200000000000202,0.4983026029351729
0.0022999999999999687,0.4983026085949886
0.0024000000000001798,0.49830261543042437
0.0024999999999999467,0.4983026236125272
0.0026000000000001577,0.49830263332361463
0.0026999999999999247,0.49830264475736197
0.0028000000000001357,0.49830265811873303
0.0028999999999999027,0.4983026736242032
0.0030000000000001137,0.4983026915016605
0.0030999999999998806,0.4983027119905487
0.0032000000000000917,0.49830273534173186
0.0032999999999998586,0.4983027618176236
0.0034000000000000696,0.49830279169207947
0.0034999999999998366,0.4983028252505221
0.0036000000000000476,0.4983028627898459
0.0036999999999998145,0.4983029046184218
0.0038000000000000256,0.49830295105611416
0.0038999999999997925,0.4983030024341713
0.0040000000000000036,0.49830305909538297
0.004100000000000215,0.4983031213938915
0.0041999999999999815,0.49830318969519943
0.0043000000000001926,0.498303264376238
0.0043999999999999595,0.49830334582523855
0.0045000000000001705,0.49830343444173464
0.0045999999999999375,0.4983035306365004
0.0047000000000001485,0.49830363483159207
0.0047999999999999154,0.4983037474603051
0.0049000000000001265,0.4983038689671308
0.004999999999999893,0.4983039998076757
0.0051000000000001044,0.4983041404486803
0.005199999999999871,0.4983042913679772
0.005300000000000082,0.4983044530545241
0.005399999999999849,0.49830462600832015
0.00550000000000006,0.49830481074032723
0.005599999999999827,0.4983050077725941
0.005700000000000038,0.4983052176380748
0.005799999999999805,0.49830544088070156
0.005900000000000016,0.4983056780552984
0.005999999999999783,0.49830592972763876
0.006099999999999994,0.4983061964743025
0.006200000000000205,0.4983064788827855
0.006299999999999972,0.49830677755128416
0.006400000000000183,0.49830709308892623
0.00649999999999995,0.4983074261155985
0.006600000000000161,0.49830777726185255
0.006699999999999928,0.49830814716899036
0.006800000000000139,0.4983085364890172
0.006899999999999906,0.49830894588457136
0.007000000000000117,0.49830937602892234
0.007099999999999884,0.49830982760588016
0.007200000000000095,0.498310301309882
0.007299999999999862,0.4983107978457655
0.007400000000000073,0.4983113179288906
0.00749999999999984,0.4983118622849746
0.007600000000000051,0.498312431650137
0.007699999999999818,0.4983130267708126
0.007800000000000029,0.4983136484035979
0.007899999999999796,0.4983142973153298
0.008000000000000007,0.4983149742829249
0.008100000000000218,0.4983156800933019
0.008199999999999985,0.49831641554340617
0.008300000000000196,0.49831718143997195
0.008399999999999963,0.49831797859960675
0.008500000000000174,0.4983188078484981
0.008599999999999941,0.49831967002248584
0.008700000000000152,0.4983205659668726
0.008799999999999919,0.49832149653625596
0.00890000000000013,0.49832246259448926
0.008999999999999897,0.49832346501460123
0.009100000000000108,0.49832450467856393
0.009199999999999875,0.4983255824771853
0.009300000000000086,0.49832669930994294
0.009399999999999853,0.4983278560848724
0.009500000000000064,0.4983290537184377
0.009599999999999831,0.49833029313526805
0.009700000000000042,0.49833157526806876
0.009799999999999809,0.4983329010573974
0.00990000000000002,0.4983342714514789
0.009999999999999787,0.4983356874060999
0.010099999999999998,0.49833714988434025
0.010200000000000209,0.498338659856344
0.010299999999999976,0.49834021829923614
0.010400000000000187,0.49834182619678363
0.010499999999999954,0.49834348453918814
0.010600000000000165,0.49834519432303115
0.010699999999999932,0.49834695655092837
0.010800000000000143,0.49834877223119783
0.01089999999999991,0.49835064237791526
0.01100000000000012,0.49835256801035094
