"time","gFM_VSM_cc.measurementPcc.PGenPu","Upcc"
5.142,0.500003314103428,0.9865950421044375
5.143,0.5000032518496837,0.9865950456265268
5.144,0.5000031898229281,0.9865950491328417
5.145,0.5000031280234791,0.9865950526233734
5.146,0.5000030664516418,0.9865950560981146
5.147,0.5000030051077099,0.9865950595570576
5.148,0.5000029439919641,0.9865950630001965
5.149,0.5000028831046726,0.9865950664275256
5.15,0.5000028224460915,0.9865950698390399
5.151,0.5000027620164641,0.9865950732347352
5.152,0.5000027018160222,0.9865950766146083
5.153,0.5000026418449841,0.9865950799786565
5.154,0.5000025821035562,0.9865950833268774
5.155,0.5000025225919328,0.9865950866592702
5.156,0.5000024633102952,0.9865950899758343
5.157,0.5000024042588127,0.9865950932765697
5.158,0.5000023454376422,0.9865950965614776
5.159,0.5000022868469278,0.9865950998305595
5.16,0.5000022284868018,0.9865951030838177
5.161,0.5000021703573834,0.9865951063212555
5.162,0.5000021124587805,0.9865951095428768
5.163,0.5000020547910872,0.9865951127486858
5.164,0.5000019973543863,0.9865951159386884
5.165,0.5000019401487474,0.98659511911289
5.166,0.5000018831742286,0.9865951222712979
5.167,0.5000018264308747,0.986595125413919
5.168,0.5000017699187189,0.9865951285407621
5.169,0.5000017136377811,0.9865951316518358
5.17,0.5000016575880698,0.9865951347471497
5.171,0.5000016017695805,0.9865951378267144
5.172,0.5000015461822961,0.986595140890541
5.173,0.5000014908261876,0.9865951439386412
5.174,0.5000014357012137,0.9865951469710277
5.175,0.5000013808073197,0.9865951499877139
5.176,0.5000013261444399,0.9865951529887135
5.177,0.5000012717124952,0.9865951559740416
5.178,0.5000012175113945,0.9865951589437134
5.179,0.5000011635410342,0.9865951618977455
5.18,0.5000011098012983,0.9865951648361543
5.181,0.5000010562920584,0.9865951677589579
5.182,0.5000010030131739,0.9865951706661747
5.183,0.5000009499644913,0.9865951735578236
5.184,0.5000008971458451,0.9865951764339244
5.185,0.5000008445570575,0.9865951792944979
5.186,0.5000007921979384,0.9865951821395652
5.187,0.5000007400682843,0.9865951849691487
5.188,0.5000006881678805,0.9865951877832707
5.189,0.5000006364964992,0.9865951905819549
5.19,0.5000005850539007,0.9865951933652256
5.191,0.5000005338398325,0.9865951961331076
5.192,0.5000004828540295,0.9865951988856266
5.193,0.5000004320962151,0.9865952016228092
5.194,0.5000003815660995,0.9865952043446822
5.195,0.5000003312633808,0.9865952070512736
5.196,0.5000002811877444,0.9865952097426119
5.197,0.5000002313388636,0.9865952124187265
5.198,0.5000001817163995,0.9865952150796475
5.199,0.5000001323200003,0.9865952177254057
5.2,0.500000083149302,0.9865952203560322
5.201,0.5000000342039286,0.9865952229715597
5.202,0.4999999854834908,0.9865952255720208
5.203,0.4999999369875878,0.9865952281574494
5.204,0.4999998887158061,0.9865952307278797
5.205,0.4999998406677195,0.986595233283347
5.206,0.49999979284289,0.9865952358238872
5.207,0.4999997452408662,0.9865952383495366
5.208,0.4999996978611858,0.9865952408603327
5.209,0.4999996507033725,0.9865952433563135
5.21,0.4999996037669387,0.9865952458375178
5.211,0.4999995570513842,0.9865952483039852
5.212,0.4999995105561958,0.9865952507557557
5.213,0.499999464280849,0.9865952531928703
5.214,0.4999994182248056,0.9865952556153708
5.215,0.4999993723875159,0.9865952580232995
5.216,0.4999993267684177,0.9865952604166994
5.217,0.4999992813669362,0.9865952627956148
5.218,0.4999992361824843,0.9865952651600898
5.219,0.4999991912144621,0.9865952675101699
5.22,0.4999991464622581,0.9865952698459011
5.221,0.4999991019252479,0.9865952721673302
5.222,0.4999990576027944,0.9865952744745049
5.223,0.499999013494249,0.9865952767674729
5.224,0.4999989695989497,0.9865952790462837
5.225,0.4999989259162229,0.9865952813109867
5.226,0.4999988824453821,0.9865952835616324
5.227,0.4999988391857285,0.9865952857982718
5.228,0.4999987961365511,0.9865952880209569
5.229,0.4999987532971266,0.9865952902297401
5.23,0.4999987106667186,0.986595292424675
5.231,0.4999986682445791,0.9865952946058154
5.232,0.4999986260299472,0.9865952967732162
5.233,0.4999985840220498,0.9865952989269329
5.234,0.4999985422201015,0.9865953010670215
5.235,0.4999985006233043,0.9865953031935392
5.236,0.4999984592308478,0.9865953053065436
5.237,0.4999984180419095,0.9865953074060932
5.238,0.4999983770556539,0.9865953094922469
5.239,0.4999983362712341,0.9865953115650649
5.24,0.4999982956877896,0.9865953136246074
5.241,0.4999982553044484,0.9865953156709359
5.242,0.4999982151203257,0.9865953177041126
5.243,0.4999981751345242,0.9865953197241999
5.244,0.4999981353461347,0.9865953217312619
5.245,0.4999980957542352,0.9865953237253621
5.246,0.4999980563578911,0.9865953257065657
5.247,0.4999980171561562,0.9865953276749387
5.248,0.4999979781480709,0.9865953296305473
5.249,0.4999979393326641,0.9865953315734585
5.25,0.4999979007089518,0.9865953335037404
5.251,0.4999978622759375,0.9865953354214614
5.252,0.4999978240326125,0.986595337326691
5.253,0.499997785977956,0.9865953392194989
5.254,0.4999977481109343,0.9865953410999563
5.255,0.4999977104305014,0.9865953429681344
5.256,0.4999976729355991,0.9865953448241056
5.257,0.4999976356251567,0.9865953466679428
5.258,0.4999975984980913,0.9865953484997197
5.259,0.4999975615533072,0.9865953503195106
5.26,0.4999975247896964,0.9865953521273907
5.261,0.4999974882061388,0.986595353923436
5.262,0.4999974518015017,0.9865953557077229
5.263,0.4999974155746398,0.9865953574803288
5.264,0.499997379524396,0.9865953592413318
5.265,0.4999973436496001,0.9865953609908106
5.266,0.4999973079490698,0.9865953627288446
5.267,0.4999972724216105,0.9865953644555142
5.268,0.4999972370660153,0.9865953661709003
5.269,0.4999972018810643,0.9865953678750846
5.27,0.499997166865526,0.9865953695681495
5.271,0.499997132018156,0.9865953712501783
5.272,0.4999970973376975,0.9865953729212545
