"time","gFM_VSM_cc.measurementPcc.PGenPu"
0,0
0.000625178,-0.1528397799629141
0.000625178,-0.1528397799629141
0.000625256,-0.1528755842133511
0.000625256,-0.1528755842133511
0.000628548,-0.1544856750227955
0.000628548,-0.1544856750227955
0.000628814,-0.154607521093181
0.000628814,-0.154607521093181
0.00063196,-0.1561579150117411
0.00063196,-0.1561579150117411
0.000632329,-0.1563281800913085
0.000632329,-0.1563281800913085
0.000635383,-0.1578424640853923
0.000635383,-0.1578424640853923
0.000635834,-0.158051567822278
0.000635834,-0.158051567822278
0.000638812,-0.1595369561986221
0.000638812,-0.1595369561986221
0.000639333,-0.1597800193939048
0.000639333,-0.1597800193939048
0.000642244,-0.1612404466113644
0.000642244,-0.1612404466113644
0.000642829,-0.1615144428106157
0.000642829,-0.1615144428106157
0.000645679,-0.1629524342958608
0.000645679,-0.1629524342958608
0.000646322,-0.1632553073609797
0.000646322,-0.1632553073609797
0.000649115,-0.164672613661648
0.000649115,-0.164672613661648
0.000649813,-0.1650028837443279
0.000649813,-0.1650028837443279
0.000652553,-0.1664007715464565
0.000652553,-0.1664007715464565
0.000653303,-0.1667573579172143
0.000653303,-0.1667573579172143
0.000655992,-0.1681367773744328
0.000655992,-0.1681367773744328
0.000656792,-0.1685188087543483
0.000656792,-0.1685188087543483
0.000659432,-0.1698805100683196
0.000659432,-0.1698805100683196
0.000660279,-0.1702873386579268
0.000660279,-0.1702873386579268
0.000662873,-0.1716318900973594
0.000662873,-0.1716318900973594
0.000663766,-0.1720630083237987
0.000663766,-0.1720630083237987
0.000666314,-0.1733908311381891
0.000666314,-0.1733908311381891
0.000667252,-0.1738458411154371
0.000667252,-0.1738458411154371
0.000669756,-0.1751572776221655
0.000669756,-0.1751572776221655
0.000670738,-0.1756358971300585
0.000670738,-0.1756358971300585
0.000673199,-0.1769311758979019
0.000673199,-0.1769311758979019
0.000674224,-0.177433180257913
0.000674224,-0.177433180257913
0.000676642,-0.1787124832502084
